,index,link,title,postdate,latitude,longitude,neighborhood,beds,baths,area,others,price,text,restaurant_count,school_count,bus_station_count,railway_station_count,distance_from_us
2431,2498,https://chicago.craigslist.org/chc/apa/d/chicago-completely-rehabbed-studio/6850762862.html,Completely Rehabbed Studio W/Dishwasher! Heat & Gas Included! Ready!,Apr 12,42.008877,-87.662343,,0.0,1.0,,,950.0,price: $950.0<br>Beds: 0.0<br> Baths: 1.0,13,0,0,3,9.05910896330193
2432,2499,https://chicago.craigslist.org/chc/apa/d/chicago-massive-studio-all-utilities/6844826139.html,Massive Studio W/All Utilities Included! Separate Kitchen! Ready!,Apr 12,41.964378,-87.734896,,0.0,1.0,,,850.0,price: $850.0<br>Beds: 0.0<br> Baths: 1.0,0,1,0,2,7.655862137657419
2433,2500,https://chicago.craigslist.org/chc/apa/d/chicago-affordable-gas-included/6858986619.html,Affordable W/Gas Included! Hardwood Floors! Great Location! Ready!,Apr 12,42.011399,-87.665416,,1.0,1.0,,,950.0,price: $950.0<br>Beds: 1.0<br> Baths: 1.0,6,1,1,4,9.252575784705227
2434,2501,https://chicago.craigslist.org/chc/apa/d/chicago-massive-size-2bd-2bd-steps-to/6844827523.html,Massive Size 2bd/2bd Steps To The Morse Redline! Heat & Gas Included!,Apr 12,42.007684,-87.66857,,2.0,2.0,,,1400.0,price: $1400.0<br>Beds: 2.0<br> Baths: 2.0,13,3,0,4,9.02329571728302
2435,2502,https://chicago.craigslist.org/chc/apa/d/chicago-east-lakeview-charming-two/6861889386.html,East Lakeview Charming Two Bedroom,Apr 12,41.936032,-87.675955,,2.0,1.0,,,1890.0,price: $1890.0<br>Beds: 2.0<br> Baths: 1.0,2,5,0,1,4.361933783096011
2436,2503,https://chicago.craigslist.org/chc/apa/d/chicago-jr-1bd-easy-walk-to-the-bryn/6852537645.html,Jr. 1bd W/Easy Walk To The Bryn Mawr Redline! Heat Included! Ready!,Apr 12,41.985073,-87.662458,,1.0,1.0,,,900.0,price: $900.0<br>Beds: 1.0<br> Baths: 1.0,6,3,0,3,7.432212352735213
2437,2504,https://chicago.craigslist.org/chc/apa/d/chicago-jr-1bd-ready-heat-gas-included/6842439199.html,JR. 1bd Ready! Heat & Gas Included! Hardwood Floors!,Apr 12,41.955115,-87.750335,,1.0,1.0,,,875.0,price: $875.0<br>Beds: 1.0<br> Baths: 1.0,11,0,0,3,7.732867452831665
2438,2505,https://chicago.craigslist.org/chc/apa/d/chicago-heat-included-elevator-building/6842060379.html,Heat Included! Elevator Building! BBQ Area On The Beach!,Apr 12,41.988733,-87.654856,,1.0,1.0,,,1245.0,price: $1245.0<br>Beds: 1.0<br> Baths: 1.0,6,1,0,3,7.633953365969892
2439,2506,https://chicago.craigslist.org/chc/apa/d/chicago-gold-coasts-finest-apartments/6862212500.html,Gold Coast's Finest Apartments!,Apr 12,41.899132,-87.628352,,0.0,1.0,540.0,"['available apr 27', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg']",2010.0,price: $2010.0<br>Beds: 0.0<br> Baths: 1.0,50,4,0,4,1.538609188493925
2440,2507,https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-on-north-hazel-st/6864398381.html,1 Bd on North Hazel St.,Apr 12,41.958732,-87.651455,,1.0,1.0,840.0,['apartment'],1600.0,price: $1600.0<br>Beds: 1.0<br> Baths: 1.0,4,6,0,3,5.555466943056988
2441,2508,https://chicago.craigslist.org/chc/apa/d/chicago-studio-on-west-hubbard-st/6861894426.html,"Studio on West Hubbard St., Western Exposure, 20th Floor",Apr 12,41.890032,-87.631152,,0.0,1.0,604.0,"['available apr 20', 'cats are OK - purrr', 'apartment']",1842.0,price: $1842.0<br>Beds: 0.0<br> Baths: 1.0,50,0,0,13,0.9128574899218566
2442,2509,https://chicago.craigslist.org/chc/apa/d/chicago-spectacular-views-river-north/6864398532.html,Spectacular Views - River North,Apr 12,41.8923,-87.6373,,1.0,1.0,730.0,"['available jun 5', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",2584.0,price: $2584.0<br>Beds: 1.0<br> Baths: 1.0,50,1,0,10,0.951593160221594
2443,2510,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-2-bed-2-bath-for-rent/6856163678.html,Edgewater 2 bed / 2 bath for Rent,Apr 12,41.992631,-87.655356,,2.0,2.0,,,1700.0,price: $1700.0<br>Beds: 2.0<br> Baths: 2.0,13,2,0,3,7.904310745139373
2444,2511,https://chicago.craigslist.org/chc/apa/d/studio-in-lakeview-on-oakdale-pet/6864398630.html,"Studio in Lakeview, on Oakdale pet friendly  4",Apr 12,41.935732,-87.644454,,0.0,1.0,,,1030.0,price: $1030.0<br>Beds: 0.0<br> Baths: 1.0,40,4,0,3,3.9435683854664583
2445,2512,https://chicago.craigslist.org/chc/apa/d/rehabbed-lakeview-unit-on-oakdale-pet/6864399049.html,"Rehabbed Lakeview unit, on Oakdale pet friendly  4",Apr 12,41.935732,-87.644454,,2.0,1.0,,,2025.0,price: $2025.0<br>Beds: 2.0<br> Baths: 1.0,40,4,0,3,3.9435683854664583
2446,2513,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-studio-apartment-in/6864399042.html,Lovely Studio Apartment in Lakeview - Great Location! Available June 1,Apr 12,41.947432,-87.654455,,0.0,1.0,,,1250.0,price: $1250.0<br>Beds: 0.0<br> Baths: 1.0,27,4,0,4,4.801023855652161
2447,2514,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-and-budget-friendly/6864395441.html,Spacious and Budget-Friendly Apartment,Apr 12,41.808648,-87.597478,,0.0,1.0,373.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking']",925.0,price: $925.0<br>Beds: 0.0<br> Baths: 1.0,2,3,0,2,5.314669160384338
2448,2515,https://chicago.craigslist.org/chc/apa/d/chicago-albany-park-gut-rehabbed-one/6864399425.html,ALBANY PARK Gut Rehabbed One Bed Apt w IN UNIT W/D! INTERNET INCLUDED!,Apr 12,41.961131,-87.711957,,1.0,1.0,,,1375.0,price: $1375.0<br>Beds: 1.0<br> Baths: 1.0,3,1,0,3,6.778303727277186
2449,2516,https://chicago.craigslist.org/chc/apa/d/chicago-all-utilities-included-lincoln/6862242031.html,ALL utilities included - Lincoln Park $895,Apr 12,41.927632,-87.639454,,0.0,1.0,,,895.0,price: $895.0<br>Beds: 0.0<br> Baths: 1.0,23,3,0,0,3.3788006646397366
2450,2517,https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-on-west-erie-st-pet-ok/6862265342.html,"1 Bd on West Erie St., Pet Ok",Apr 12,41.894032,-87.635752,,1.0,1.0,700.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",2330.0,price: $2330.0<br>Beds: 1.0<br> Baths: 1.0,50,2,0,9,1.0841072545743458
2451,2518,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-ravenswood-vintage-unit/6864399726.html,"Lovely Ravenswood Vintage unit, Winnemac 3",Apr 12,41.973431,-87.676556,,1.0,1.0,,,1230.0,price: $1230.0<br>Beds: 1.0<br> Baths: 1.0,6,1,0,3,6.800726325471605
2452,2519,https://chicago.craigslist.org/chc/apa/d/chicago-old-town-loft/6862286077.html,Old Town Loft,Apr 12,41.906732,-87.634553,,0.0,1.0,840.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg']",1960.0,price: $1960.0<br>Beds: 0.0<br> Baths: 1.0,42,5,0,2,1.9578853249266175
2453,2520,https://chicago.craigslist.org/chc/apa/d/chicago-high-rise-buena-park-living/6864399956.html,"High-rise Buena Park living, Hazel 4",Apr 12,41.958533,-87.649956,,1.0,1.0,,,1350.0,price: $1350.0<br>Beds: 1.0<br> Baths: 1.0,4,6,0,3,5.534366423261737
2454,2521,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-uptown-studio-in/6862269899.html,Pet Friendly Uptown Studio w/ In Unit Laundry,Apr 12,41.968931,-87.677956,,0.0,1.0,,,1050.0,price: $1050.0<br>Beds: 0.0<br> Baths: 1.0,13,1,0,4,6.523441747945124
2455,2522,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-ravenswood-vintage/6864400173.html,"Lovely Ravenswood Vintage, Winnemac 4",Apr 12,41.973431,-87.676556,,1.0,1.0,,,1230.0,price: $1230.0<br>Beds: 1.0<br> Baths: 1.0,6,1,0,3,6.800726325471605
2456,2523,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-wrigleyville-studios/6862268571.html,Rehabbed Wrigleyville Studios,Apr 12,41.952532,-87.645254,,0.0,1.0,,,1155.0,price: $1155.0<br>Beds: 0.0<br> Baths: 1.0,3,7,0,2,5.104097414454772
2457,2524,https://chicago.craigslist.org/chc/apa/d/chicago-studio-on-north-lake-shore-dr/6862267471.html,Studio on North Lake Shore Dr.,Apr 12,41.9033,-87.6336,,0.0,1.0,508.0,"['available jul 22', 'apartment']",1419.0,price: $1419.0<br>Beds: 0.0<br> Baths: 1.0,40,4,0,4,1.7330709873443655
2458,2525,https://chicago.craigslist.org/chc/apa/d/chicago-large-updated-studio-view/6862266646.html,Large Updated Studio w/ View,Apr 12,41.936732,-87.639654,,0.0,1.0,,,1085.0,price: $1085.0<br>Beds: 0.0<br> Baths: 1.0,21,1,0,0,4.0069700078723764
2459,2526,https://chicago.craigslist.org/chc/apa/d/chicago-keyless-entry-smart-phone/6864400769.html,Keyless entry - smart phone compatible Driftwood plank flooring throug,Apr 12,41.8923,-87.6373,,0.0,1.0,,,1707.0,price: $1707.0<br>Beds: 0.0<br> Baths: 1.0,50,1,0,10,0.951593160221594
2460,2527,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-renovated-1-bedroom/6864401030.html,Must See Renovated 1 Bedroom Apartment in Lincoln Square!,Apr 12,41.967131,-87.679256,,1.0,1.0,,,1285.0,price: $1285.0<br>Beds: 1.0<br> Baths: 1.0,10,1,0,4,6.425351404036327
2461,2528,https://chicago.craigslist.org/chc/apa/d/chicago-watch-the-sun-rise-out-of-the/6855545389.html,Watch The Sun Rise Out Of The Water Right From Your Bed! Amazing Views,Apr 12,41.987966,-87.654884,,1.0,1.0,,,1395.0,price: $1395.0<br>Beds: 1.0<br> Baths: 1.0,5,1,0,3,7.5813944589999425
2462,2529,https://chicago.craigslist.org/chc/apa/d/chicago-large-floorplan-heat-included/6857124907.html,Large Floorplan! Heat Included! Parking Available! Ready Now!,Apr 12,42.005181,-87.660985,,1.0,1.0,,,950.0,price: $950.0<br>Beds: 1.0<br> Baths: 1.0,15,2,0,2,8.797285963175748
2463,2530,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-heat-included/6844822612.html,Large Studio W/Heat Included! Separate Dining Room! Walk In Closet!,Apr 12,41.975628,-87.707044,,0.0,1.0,,,875.0,price: $875.0<br>Beds: 0.0<br> Baths: 1.0,1,3,0,1,7.519551798938937
2464,2531,https://chicago.craigslist.org/chc/apa/d/chicago-new-kitchen-bathroom-large/6855444510.html,New Kitchen & Bathroom! Large Bedroom W/Amazing Lakeviews! Beachfront!,Apr 12,41.98809,-87.654777,,1.0,1.0,,,1395.0,price: $1395.0<br>Beds: 1.0<br> Baths: 1.0,5,1,0,3,7.5893736851132525
2465,2532,https://chicago.craigslist.org/chc/apa/d/chicago-large-2-room-studio-heat/6844827913.html,Large 2 Room Studio W/Heat Included! Steps To The Beach! Ready Now!,Apr 12,42.011247,-87.663764,,0.0,1.0,,,850.0,price: $850.0<br>Beds: 0.0<br> Baths: 1.0,6,1,1,4,9.230726048161719
2466,2533,https://chicago.craigslist.org/chc/apa/d/chicago-spectacular-views-river-north/6864401313.html,Spectacular Views - River North,Apr 12,41.8923,-87.6373,,1.0,1.0,730.0,"['available apr 12', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",2674.0,price: $2674.0<br>Beds: 1.0<br> Baths: 1.0,50,1,0,10,0.951593160221594
2467,2534,https://chicago.craigslist.org/chc/apa/d/chicago-2nd-floor-directly-on-the-beach/6850538087.html,2nd Floor Directly On The Beach Just Listen To The Waves! Gut Rehab!,Apr 12,41.988837,-87.654763,,1.0,1.0,,,1495.0,price: $1495.0<br>Beds: 1.0<br> Baths: 1.0,6,1,0,3,7.640633602875025
2468,2535,https://chicago.craigslist.org/chc/apa/d/chicago-outdoor-space-walk-to-the-train/6858712730.html,Outdoor Space! Walk To The Train! In Unit Laundry! Vaulted Ceilings!,Apr 12,41.900328,-87.637521,,2.0,1.0,,,2100.0,price: $2100.0<br>Beds: 2.0<br> Baths: 1.0,23,3,0,4,1.500126082228664
2469,2536,https://chicago.craigslist.org/chc/apa/d/chicago-king-size-bedrooms-in-unit/6858698954.html,King Size Bedrooms! In Unit Laundry! Central A/C! Small Dogs Ok!,Apr 12,41.963771,-87.655073,,2.0,1.0,,,2000.0,price: $2000.0<br>Beds: 2.0<br> Baths: 1.0,6,2,0,3,5.922575414507917
2470,2537,https://chicago.craigslist.org/chc/apa/d/chicago-large-windows-in-unit-laundry/6858716128.html,Large Windows! In Unit Laundry! Central A/C! Large Back Balcony Area!,Apr 12,41.900308,-87.637424,,2.0,1.0,,,1950.0,price: $1950.0<br>Beds: 2.0<br> Baths: 1.0,24,3,0,4,1.499234846068138
2471,2538,https://chicago.craigslist.org/chc/apa/d/chicago-massive-floorplan-parking/6858702295.html,Massive Floorplan! Parking Available! Outdoor Space! Avail 5/01,Apr 12,41.964165,-87.661307,,2.0,2.0,,,1800.0,price: $1800.0<br>Beds: 2.0<br> Baths: 2.0,11,4,0,3,5.998825716401635
2472,2539,https://chicago.craigslist.org/chc/apa/d/elm-statestudiono-security-depositpay/6864401365.html,Elm/State*Studio*No Security Deposit*Pay Electric ONLY*Avail 5/4,Apr 12,41.903249,-87.628119,,0.0,1.0,,,1225.0,price: $1225.0<br>Beds: 0.0<br> Baths: 1.0,38,3,0,4,1.8069246382226831
2473,2540,https://chicago.craigslist.org/chc/apa/d/evanston-massive-1bd-heat-included/6850520805.html,Massive 1bd W/Heat Included! Hardwood Floors! Ready Now!,Apr 12,42.019323,-87.690311,,1.0,1.0,,,1150.0,price: $1150.0<br>Beds: 1.0<br> Baths: 1.0,4,2,0,1,10.043246218782842
2474,2541,https://chicago.craigslist.org/chc/apa/d/division-staterenovatedno-security/6864401563.html,Division/State*Renovated*No Security Deposit*Pay Electric ONLY*6/1,Apr 12,41.904032,-87.62912,,0.0,1.0,,,1115.0,price: $1115.0<br>Beds: 0.0<br> Baths: 1.0,44,3,0,4,1.8410293920819718
2475,2542,https://chicago.craigslist.org/chc/apa/d/chicago-upgraded-streeterville-2brgreat/6864401606.html,Upgraded Streeterville 2BR~Great Views~Gym~Pool!!,Apr 12,41.894232,-87.617852,,2.0,1.0,,,2580.0,price: $2580.0<br>Beds: 2.0<br> Baths: 1.0,45,1,0,4,1.5752737716046614
2476,2543,https://chicago.craigslist.org/chc/apa/d/chicago-albany-park-three-bedroom-bed/6864401840.html,ALBANY PARK - Three Bedroom Bed 1Bath Apartment with great Amenities!,Apr 12,41.968431,-87.717157,,3.0,1.0,,,1750.0,price: $1750.0<br>Beds: 3.0<br> Baths: 1.0,1,2,0,2,7.3466551982768316
2477,2544,https://chicago.craigslist.org/chc/apa/d/chicago-upgraded-corner-streeterville/6864401873.html,Upgraded Corner Streeterville 1BR~Great Views~Gym~Pool!!,Apr 12,41.894232,-87.617852,,1.0,1.0,922.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage']",2120.0,price: $2120.0<br>Beds: 1.0<br> Baths: 1.0,45,1,0,4,1.5752737716046614
2478,2545,https://chicago.craigslist.org/chc/apa/d/prime-locationwest-loop-2brbig/6845647331.html,Prime Location~West Loop 2BR~Big Closets~Updates!!,Apr 12,41.881832,-87.641252,,2.0,2.0,1101.0,"['available mar 18', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']",2590.0,price: $2590.0<br>Beds: 2.0<br> Baths: 2.0,50,3,2,16,0.22171825293755437
2479,2546,https://chicago.craigslist.org/chc/apa/d/chicago-fulton-market-district-west/6845683766.html,Fulton Market District / West Loop~Studio~Every Upgrade & Amenity!!,Apr 12,41.885735,-87.647499,,0.0,1.0,,,1911.0,price: $1911.0<br>Beds: 0.0<br> Baths: 1.0,50,0,1,5,0.6106447360563338
2480,2547,https://chicago.craigslist.org/chc/apa/d/chicago-fulton-market-district-west/6841746573.html,Fulton Market District / West Loop~New 1 BR~Pool~Near Restaurant Row!!,Apr 12,41.885735,-87.647499,,1.0,1.0,,,2426.0,price: $2426.0<br>Beds: 1.0<br> Baths: 1.0,50,0,1,5,0.6106447360563338
2481,2548,https://chicago.craigslist.org/chc/apa/d/streeterville-gold/6864401986.html,Streeterville/Gold Coast*Studio*Renovated*Pay Electric Only*June 1st,Apr 12,41.899232,-87.621571,,0.0,1.0,,,1285.0,price: $1285.0<br>Beds: 0.0<br> Baths: 1.0,37,2,0,3,1.7136013016749025
2482,2549,https://chicago.craigslist.org/chc/apa/d/streeterville2br-near-the-lakew-dbay/6845647164.html,Streeterville~2BR Near the Lake~W/D~Bay Windows~Pool/Gym,Apr 12,41.892726,-87.616181,,2.0,2.0,,,3322.0,price: $3322.0<br>Beds: 2.0<br> Baths: 2.0,22,1,0,4,1.5731844764742058
2483,2550,https://chicago.craigslist.org/chc/apa/d/chicago-stunning-new-construction-in/6864402036.html,Stunning New Construction in the the heart of Logan!,Apr 12,41.922832,-87.697155,,1.0,1.0,,,1995.0,price: $1995.0<br>Beds: 1.0<br> Baths: 1.0,29,2,0,3,4.221588520242652
2484,2551,https://chicago.craigslist.org/chc/apa/d/loop-studiogranitebamboo-floorsw/6848705384.html,LOOP STUDIO~GRANITE~BAMBOO FLOORS~W/D~SUNDECK,Apr 12,41.88557,-87.625773,,0.0,1.0,,,1730.0,price: $1730.0<br>Beds: 0.0<br> Baths: 1.0,50,1,0,18,0.8846817568783334
2485,2552,https://chicago.craigslist.org/chc/apa/d/chicago-fulton-market-district-west/6845683676.html,Fulton Market District / West Loop~Studio~Every Upgrade & Amenity!!,Apr 12,41.885735,-87.647499,,0.0,1.0,,,1911.0,price: $1911.0<br>Beds: 0.0<br> Baths: 1.0,50,0,1,5,0.6106447360563338
2486,2553,https://chicago.craigslist.org/chc/apa/d/chicago-brainerd-1br-free-heat-dining/6864402216.html,"🎈BRAINERD 1BR w/ FREE HEAT, DINING ROOM & HARDWOOD FLOORS $740",Apr 12,41.723033,-87.660492,,1.0,1.0,600.0,"['available apr 12', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment']",740.0,price: $740.0<br>Beds: 1.0<br> Baths: 1.0,0,3,0,3,10.798194354378694
2487,2554,https://chicago.craigslist.org/chc/apa/d/chicago-east-village-gorgeous-2br-2ba/6858041972.html,EAST VILLAGE GORGEOUS 2BR 2BA. JUNE 1,Apr 12,41.897396,-87.672254,,2.0,2.0,,,2400.0,price: $2400.0<br>Beds: 2.0<br> Baths: 2.0,28,2,0,1,2.0890237392510715
2488,2555,https://chicago.craigslist.org/chc/apa/d/delaware-wabashstudiointernettv/6864402352.html,Delaware/Wabash*Studio*Internet+Tv Complimentary*Avail 6/1,Apr 12,41.899144,-87.627101,,0.0,1.0,,,1215.0,price: $1215.0<br>Beds: 0.0<br> Baths: 1.0,50,3,0,4,1.5661321571048288
2489,2556,https://chicago.craigslist.org/chc/apa/d/chicago-large-1br-free-heat-may-1/6858090660.html,LARGE 1BR. FREE HEAT. MAY 1,Apr 12,42.001731,-87.668557,,1.0,1.0,,,950.0,price: $950.0<br>Beds: 1.0<br> Baths: 1.0,8,5,0,4,8.617777571765542
2490,2557,https://chicago.craigslist.org/chc/apa/d/streetervillestudiono-security/6864402797.html,Streeterville*Studio*No Security Deposit*Internet FREE*Avail 6/1,Apr 12,41.899232,-87.621571,,0.0,1.0,,,1215.0,price: $1215.0<br>Beds: 0.0<br> Baths: 1.0,37,2,0,3,1.7136013016749025
2491,2558,https://chicago.craigslist.org/chc/apa/d/chicago-bright-spacious-1br-available/6860862173.html,Bright & Spacious 1BR Available from April 11 Onwards,Apr 12,41.902551,-87.633364,,1.0,1.0,,,1831.0,price: $1831.0<br>Beds: 1.0<br> Baths: 1.0,40,4,0,4,1.684943854980467
2492,2559,https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-2br-1ba-in/6864403242.html,Newly Rehabbed 2BR/1BA in Lakeview!,Apr 12,41.9399,-87.6528,,2.0,1.0,,,1850.0,price: $1850.0<br>Beds: 2.0<br> Baths: 1.0,42,4,0,5,4.274104232965883
2493,2560,https://chicago.craigslist.org/chc/apa/d/chicago-wickerpark-3-bedroom-or-2/6864403281.html,"Wickerpark 3 bedroom or 2 bedroom plus office W/Dryer,parking",Apr 12,41.9019,-87.6779,,2.0,1.0,,,1595.0,price: $1595.0<br>Beds: 2.0<br> Baths: 1.0,31,2,0,2,2.510152885447485
2494,2561,https://chicago.craigslist.org/chc/apa/d/chicago-stunning-new-construction/6864403353.html,Stunning New Construction Convertible apts in Logan! Rooftop Deck! By Blue Line.,Apr 12,41.922832,-87.697155,,0.0,1.0,,,2095.0,price: $2095.0<br>Beds: 0.0<br> Baths: 1.0,29,2,0,3,4.221588520242652
2495,2562,https://chicago.craigslist.org/chc/apa/d/chicago-prime-logan-2bed-25bath-duplex/6864403404.html,Prime Logan 2Bed/2.5Bath DUPLEX/Huge Master Suite/Pets&Parking,Apr 12,41.927304,-87.702886,,2.0,2.5,,,2650.0,price: $2650.0<br>Beds: 2.0<br> Baths: 2.5,40,1,0,2,4.648218240569795
2496,2563,https://chicago.craigslist.org/chc/apa/d/chicago-great-studio-available-in-heart/6864403544.html,Great Studio Available in Heart of Lincoln Square! Available Now!,Apr 12,41.974931,-87.692357,,0.0,1.0,,,1180.0,price: $1180.0<br>Beds: 0.0<br> Baths: 1.0,4,2,0,3,7.162238033119379
2497,2564,https://chicago.craigslist.org/chc/apa/d/chicago-location-loft-luxury-comfort/6864403734.html,"Location, Loft-Luxury, Comfort and Convenience",Apr 12,41.89493,-87.65135,,2.0,2.0,1650.0,"['available apr 13', 'cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'w/d in unit', 'no smoking', 'attached garage']",3450.0,price: $3450.0<br>Beds: 2.0<br> Baths: 2.0,10,2,0,2,1.2563301486510643
2498,2565,https://chicago.craigslist.org/chc/apa/d/chicago-spectacular-views-river-north/6864403921.html,Spectacular Views - River North,Apr 12,41.8923,-87.6373,,1.0,1.0,752.0,"['available may 2', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",2629.0,price: $2629.0<br>Beds: 1.0<br> Baths: 1.0,50,1,0,10,0.951593160221594
2499,2567,https://chicago.craigslist.org/chc/apa/d/chicago-bridgeport-live-work-space/6864404085.html,Bridgeport Live/Work Space,Apr 12,41.836756,-87.650921,,0.0,1.0,1200.0,"['cats are OK - purrr', 'apartment', 'w/d in unit', 'no smoking', 'street parking']",1675.0,price: $1675.0<br>Beds: 0.0<br> Baths: 1.0,4,9,0,0,2.947087806637067
2500,2568,https://chicago.craigslist.org/chc/apa/d/chicago-large-3bd-2ba-rehabbed-apt-one/6864404123.html,Large 3BD/2BA Rehabbed Apt! One Block from Argyle Red Line! In-Unit W/,Apr 12,41.973531,-87.658055,,3.0,2.0,,,2400.0,price: $2400.0<br>Beds: 3.0<br> Baths: 2.0,13,4,0,5,6.6108480952447755
2501,2570,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-1bd-apt-in-logan/6864404578.html,Spacious 1BD Apt in Logan Square w/ Exposed Brick. Near Blue Line!,Apr 12,41.935732,-87.703956,,1.0,1.0,,,1295.0,price: $1295.0<br>Beds: 1.0<br> Baths: 1.0,15,4,0,2,5.119132133985797
2502,2571,https://chicago.craigslist.org/chc/apa/d/chicago-nice-2nd-flr-loft-4rm-2br-1ba/6864404605.html,Nice 2nd flr Loft 4rm 2br 1ba UIC IIT,Apr 12,41.845333,-87.646452,,2.0,1.0,1000.0,"['available apr 15', 'apartment', 'no laundry on site', 'no smoking', 'street parking']",1075.0,price: $1075.0<br>Beds: 2.0<br> Baths: 1.0,2,3,1,1,2.3254498600324798
